/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-01.2212.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
  71.07 212.02  986.  263.  18 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8   71.1 N,   212.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      20.5897
      1.00000      20.5897
      3.00000      20.5897
      7.00000      20.9034
      10.0000      20.2754
      20.0000      20.0842
      30.0000      19.9866
      40.0000      18.7767
      50.0000      17.4839
      70.0000      16.2274
      100.000      18.4515
      150.000      26.2415
      200.000      83.5494
      250.000      140.857
      300.000      171.603
      350.000      209.095
      400.000      175.268
      450.000      130.128
      500.000      150.490
      550.000      290.609
      600.000      286.381
      650.000      281.562
      700.000      199.370
      750.000      143.003
      800.000      96.7970
      850.000      89.0774
      875.000      87.9906
      900.000      87.7967
      925.000      86.3685
      950.000      85.8077
      975.000      85.9110
      1000.00      85.9110
      1020.00      85.9110
      1040.00      85.9110
      1060.00      85.9110
