/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-20.1740.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
  72.17 302.55  997.  216.  20 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8   72.9 N,   302.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      20.3398
      1.00000      20.3398
      3.00000      20.3398
      7.00000      20.7666
      10.0000      20.2074
      20.0000      20.1089
      30.0000      20.0255
      40.0000      18.8332
      50.0000      17.5423
      70.0000      16.2472
      100.000      18.3569
      150.000      31.3997
      200.000      44.4426
      250.000      95.7253
      300.000      126.129
      350.000      160.538
      400.000      152.544
      450.000      182.026
      500.000      207.052
      550.000      168.529
      600.000      132.294
      650.000      105.023
      700.000      103.272
      750.000      114.120
      800.000      109.187
      850.000      106.062
      875.000      106.518
      900.000      103.865
      925.000      91.5114
      950.000      88.8029
      975.000      90.8373
      1000.00      90.2707
      1020.00      90.2707
      1040.00      90.2707
      1060.00      90.2707
