/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-08.2316.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
 -40.01 182.48  999.  227.  19 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8  -40.7 N,   182.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      34.2153
      1.00000      34.2153
      3.00000      34.2153
      7.00000      25.7777
      10.0000      24.6876
      20.0000      20.8997
      30.0000      18.1289
      40.0000      16.3984
      50.0000      15.3065
      70.0000      15.2951
      100.000      19.0615
      150.000      25.1272
      200.000      30.4135
      250.000      35.6999
      300.000      53.9058
      350.000      60.9449
      400.000      59.7157
      450.000      59.0001
      500.000      58.3217
      550.000      61.3371
      600.000      58.4414
      650.000      60.3580
      700.000      66.3894
      750.000      64.5922
      800.000      60.4131
      850.000      59.9747
      875.000      60.8545
      900.000      61.1850
      925.000      60.9317
      950.000      60.3136
      975.000      59.8196
      1000.00      60.1197
      1020.00      60.1197
      1040.00      60.1197
      1060.00      60.1197
