/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-08.1935.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
 -15.86 188.75  976.  250.  18 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8  -16.1 N,   190.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      34.3179
      1.00000      34.3179
      3.00000      34.3179
      7.00000      27.9100
      10.0000      26.1067
      20.0000      19.5336
      30.0000      15.6056
      40.0000      14.3472
      50.0000      14.4800
      70.0000      23.2239
      100.000      41.9574
      150.000      47.7263
      200.000      53.4951
      250.000      59.2640
      300.000      59.0950
      350.000      58.3840
      400.000      58.7850
      450.000      55.6021
      500.000      57.2624
      550.000      56.1032
      600.000      54.5329
      650.000      53.8437
      700.000      54.2431
      750.000      55.0829
      800.000      58.0113
      850.000      60.3197
      875.000      60.3072
      900.000      60.5569
      925.000      59.5896
      950.000      57.6132
      975.000      56.5621
      1000.00      56.5621
      1020.00      56.5621
      1040.00      56.5621
      1060.00      56.5621
