/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-06.1757.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
  19.04 202.73 1009.  301.  18 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8   19.9 N,   202.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      42.0243
      1.00000      42.0243
      3.00000      42.0243
      7.00000      30.6775
      10.0000      26.2469
      20.0000      18.8458
      30.0000      15.9211
      40.0000      14.9218
      50.0000      15.0772
      70.0000      25.1410
      100.000      45.6683
      150.000      51.4216
      200.000      57.1749
      250.000      62.9282
      300.000      62.9282
      350.000      63.1539
      400.000      64.2603
      450.000      62.1151
      500.000      60.5706
      550.000      59.5817
      600.000      60.7450
      650.000      57.2062
      700.000      57.9179
      750.000      58.3287
      800.000      63.0631
      850.000      60.7800
      875.000      61.3629
      900.000      61.2441
      925.000      61.9956
      950.000      62.5808
      975.000      62.8698
      1000.00      63.7000
      1020.00      63.7000
      1040.00      63.7000
      1060.00      63.7000
