/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-15.1837.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
 -12.50 342.51  999.  240.  19 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8  -12.3 N,   342.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      36.7870
      1.00000      36.7870
      3.00000      36.7870
      7.00000      29.8449
      10.0000      27.0981
      20.0000      19.3914
      30.0000      15.1539
      40.0000      14.0588
      50.0000      14.4144
      70.0000      21.4308
      100.000      39.9934
      150.000      56.8498
      200.000      73.7061
      250.000      90.5625
      300.000      99.1870
      350.000      97.7330
      400.000      98.1133
      450.000      73.9436
      500.000      73.0610
      550.000      64.3568
      600.000      58.5329
      650.000      65.0667
      700.000      89.8809
      750.000      120.318
      800.000      111.164
      850.000      158.864
      875.000      156.448
      900.000      145.297
      925.000      137.042
      950.000      127.921
      975.000      125.593
      1000.00      127.204
      1020.00      127.204
      1040.00      127.204
      1060.00      127.204
