/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-13.2707.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
 -64.65 222.58  978.  228.  18 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8  -65.4 N,   222.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      496.777
      1.00000      496.777
      3.00000      496.777
      7.00000      184.569
      10.0000      48.9120
      20.0000      17.3380
      30.0000      17.9448
      40.0000      17.7320
      50.0000      17.3259
      70.0000      16.2663
      100.000      18.0762
      150.000      27.5135
      200.000      41.9483
      250.000      56.3832
      300.000      63.1933
      350.000      61.4983
      400.000      60.8450
      450.000      59.3495
      500.000      59.1393
      550.000      58.5434
      600.000      59.2892
      650.000      59.3895
      700.000      58.6865
      750.000      58.5527
      800.000      58.8652
      850.000      59.7432
      875.000      59.9419
      900.000      59.8241
      925.000      59.7772
      950.000      59.7120
      975.000      60.0291
      1000.00      60.0291
      1020.00      60.0291
      1040.00      60.0291
      1060.00      60.0291
