/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-07-29.2215.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
  25.49 239.48  992.  197.  20 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 7   25.6 N,   240.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      39.3933
      1.00000      39.3933
      3.00000      39.3933
      7.00000      29.6790
      10.0000      25.6442
      20.0000      19.0459
      30.0000      16.2485
      40.0000      15.3577
      50.0000      15.7410
      70.0000      22.0009
      100.000      41.6943
      150.000      62.8723
      200.000      84.0503
      250.000      83.0063
      300.000      82.6519
      350.000      82.3713
      400.000      79.9340
      450.000      81.0920
      500.000      82.9309
      550.000      84.8494
      600.000      86.7965
      650.000      75.1205
      700.000      74.3162
      750.000      66.9538
      800.000      64.1259
      850.000      64.9186
      875.000      66.9326
      900.000      74.7927
      925.000      75.8548
      950.000      81.7382
      975.000      84.5975
      1000.00      83.2885
      1020.00      83.2885
      1040.00      83.2885
      1060.00      83.2885
