/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-20.0904.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
  39.86 333.17  989.  301.  18 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8   40.7 N,   332.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      32.5777
      1.00000      32.5777
      3.00000      32.5777
      7.00000      26.3524
      10.0000      23.6148
      20.0000      19.8709
      30.0000      17.8185
      40.0000      16.6230
      50.0000      15.8898
      70.0000      18.0532
      100.000      29.4831
      150.000      48.8811
      200.000      59.8018
      250.000      70.7225
      300.000      81.6431
      350.000      79.0887
      400.000      70.0754
      450.000      68.4183
      500.000      69.9936
      550.000      76.8743
      600.000      79.4663
      650.000      78.6989
      700.000      70.4130
      750.000      83.5896
      800.000      87.6650
      850.000      89.4906
      875.000      90.3373
      900.000      91.0078
      925.000      95.2411
      950.000      92.1371
      975.000      91.2700
      1000.00      92.6167
      1020.00      92.6167
      1040.00      92.6167
      1060.00      92.6167
