/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-20.1617.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
  78.41 283.39  976.  188.  19 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8   78.6 N,   282.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      19.8359
      1.00000      19.8359
      3.00000      19.8359
      7.00000      20.4335
      10.0000      20.0685
      20.0000      20.1694
      30.0000      20.1115
      40.0000      18.9673
      50.0000      17.6692
      70.0000      16.2736
      100.000      17.7329
      150.000      22.2725
      200.000      26.8122
      250.000      31.0588
      300.000      85.9941
      350.000      99.8653
      400.000      105.103
      450.000      112.269
      500.000      115.759
      550.000      111.468
      600.000      109.238
      650.000      97.2373
      700.000      95.8887
      750.000      93.6072
      800.000      91.4732
      850.000      86.4473
      875.000      88.6277
      900.000      88.6809
      925.000      88.7813
      950.000      88.5183
      975.000      88.0947
      1000.00      88.0947
      1020.00      88.0947
      1040.00      88.0947
      1060.00      88.0947
