/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-17.1111.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
  12.40 338.51  996.  250.  19 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8   12.3 N,   337.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      43.0736
      1.00000      43.0736
      3.00000      43.0736
      7.00000      32.3450
      10.0000      27.6330
      20.0000      19.3003
      30.0000      15.6858
      40.0000      14.6578
      50.0000      14.8937
      70.0000      24.1019
      100.000      51.2311
      150.000      68.7839
      200.000      86.3366
      250.000      103.889
      300.000      103.438
      350.000      109.516
      400.000      114.758
      450.000      116.496
      500.000      117.884
      550.000      115.338
      600.000      115.500
      650.000      111.086
      700.000      118.474
      750.000      115.603
      800.000      113.396
      850.000      113.992
      875.000      123.509
      900.000      130.216
      925.000      135.692
      950.000      143.100
      975.000      144.822
      1000.00      144.877
      1020.00      144.877
      1040.00      144.877
      1060.00      144.877
