/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-13.3059.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
 -59.10 276.42  999.  188.  20 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8  -59.7 N,   277.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      198.479
      1.00000      198.479
      3.00000      198.479
      7.00000      89.0625
      10.0000      34.7792
      20.0000      18.1084
      30.0000      17.7471
      40.0000      16.9443
      50.0000      16.2924
      70.0000      16.0481
      100.000      17.9601
      150.000      28.9584
      200.000      39.9567
      250.000      58.3435
      300.000      64.4895
      350.000      61.5459
      400.000      61.8105
      450.000      60.4707
      500.000      59.7008
      550.000      59.9779
      600.000      61.4381
      650.000      61.1819
      700.000      60.7096
      750.000      61.5827
      800.000      61.4415
      850.000      61.5497
      875.000      61.2936
      900.000      60.5381
      925.000      61.3565
      950.000      61.2585
      975.000      60.5114
      1000.00      60.4986
      1020.00      60.4986
      1040.00      60.4986
      1060.00      60.4986
