/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-15.1412.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
 -36.47 321.57  989.  275.  19 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8  -36.9 N,   322.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      34.0009
      1.00000      34.0009
      3.00000      34.0009
      7.00000      25.8970
      10.0000      24.8091
      20.0000      20.9733
      30.0000      18.0752
      40.0000      16.2732
      50.0000      15.1779
      70.0000      16.2752
      100.000      23.1071
      150.000      32.6956
      200.000      47.7378
      250.000      62.7801
      300.000      67.1523
      350.000      71.5676
      400.000      75.1121
      450.000      66.7780
      500.000      62.7739
      550.000      68.5344
      600.000      61.7066
      650.000      66.6408
      700.000      72.7434
      750.000      61.9473
      800.000      59.3883
      850.000      55.3415
      875.000      54.1213
      900.000      54.7614
      925.000      54.8494
      950.000      54.8020
      975.000      54.5761
      1000.00      55.6575
      1020.00      55.6575
      1040.00      55.6575
      1060.00      55.6575
